0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000
0.015230,-0.924527,-0.089246,0.016861,0.008246,-0.003139
0.051275,-0.676602,-0.398579,0.086158,0.027905,-0.011573
0.081919,-0.232683,-0.913157,0.165033,0.044785,-0.020719
0.079640,0.390989,-1.355324,-0.011627,0.043463,-0.025491
0.019423,1.070717,-1.220784,-0.829228,0.009792,-0.020862
-0.097399,1.280775,0.203672,-2.479374,-0.054443,-0.007525
-0.496480,1.752349,1.128789,-3.840969,-0.274417,-0.097026
-0.634774,2.646643,0.578016,-4.129730,-0.353046,-0.187703
-0.639248,3.521498,-0.620108,-3.741337,-0.353546,-0.254699
-0.588335,4.097172,-1.266540,-3.596510,-0.316977,-0.317829
-0.493158,4.519777,-1.692470,-3.519239,-0.245734,-0.377920
-0.326677,4.896951,-2.146295,-3.369030,-0.114862,-0.441707
-0.096680,5.311938,-2.703155,-3.152270,0.074446,-0.529160
0.061667,5.861870,-3.379558,-2.951533,0.210319,-0.633452
0.089084,6.577421,-4.384287,-2.595887,0.234560,-0.721673
-0.159480,7.707459,-6.685910,-1.354521,0.004674,-0.801884
-0.630370,8.763963,-8.583708,-0.451305,-0.438748,-0.924321
-0.694785,9.637996,-9.369249,-0.478586,-0.499540,-1.022307
-0.553886,10.334293,-9.843552,-0.628116,-0.360639,-1.114976
-0.269817,10.862587,-10.259290,-0.665512,-0.078175,-1.219605
-0.061802,11.337988,-10.669397,-0.655783,0.130316,-1.332856
0.036599,11.880501,-11.199489,-0.593328,0.229638,-1.444135
0.070241,12.657137,-12.274017,-0.222821,0.264270,-1.552177
-0.012365,13.706308,-13.725965,0.224113,0.184476,-1.637204
-0.409247,14.597286,-13.813704,-0.553209,-0.201166,-1.700434
-0.584333,14.668000,-12.074680,-2.357838,-0.370500,-1.731304
-0.611597,14.936844,-10.808997,-3.847718,-0.395955,-1.807312
-0.628314,15.612636,-10.463085,-4.802029,-0.411114,-1.904220
-0.562457,16.218459,-10.422946,-5.379065,-0.350088,-2.014091
-0.407351,16.696473,-10.383322,-5.829005,-0.211701,-2.134136
-0.181903,17.149889,-10.272021,-6.330512,-0.017904,-2.243050
0.055965,17.705298,-10.205782,-6.896668,0.179561,-2.314062
0.190295,18.416879,-10.428428,-7.332454,0.288417,-2.366998
0.196448,19.283748,-11.351169,-7.218825,0.296098,-2.438908
-0.152794,20.577001,-13.679905,-6.145285,0.049107,-2.526844
-0.545444,21.649002,-14.668160,-6.227869,-0.226934,-2.462579
-0.579176,22.417669,-14.407776,-7.255600,-0.247944,-2.405023
-0.590750,22.528765,-13.379967,-8.402784,-0.253367,-2.341582
-0.594895,22.082527,-11.655675,-9.667833,-0.253324,-2.299954
-0.551546,21.731734,-10.297755,-10.629436,-0.220346,-2.297795
-0.471224,21.409417,-8.962236,-11.590191,-0.164882,-2.306425
-0.206483,20.692383,-7.069398,-12.722568,-0.001083,-2.306083
0.371292,19.558305,-4.311803,-14.364738,0.342215,-2.037134
0.449020,19.116031,-2.882634,-15.367093,0.384301,-1.791955
0.497460,18.827275,-1.655308,-16.302370,0.408013,-1.570597
0.515528,18.454860,-0.250886,-17.316520,0.411886,-1.371040
0.503057,18.195795,1.149187,-18.441278,0.396155,-1.179373
0.504526,18.517414,1.872692,-19.488698,0.389293,-0.966385
0.451960,19.370720,1.757031,-20.238491,0.347300,-0.759567
-0.151974,20.601817,0.040916,-19.748274,-0.054266,-0.657011
-0.456539,21.777428,-1.609944,-19.274985,-0.255942,-0.571459
-0.449079,22.558037,-1.797143,-19.872763,-0.254233,-0.527864
-0.419409,22.927608,-1.326169,-20.721416,-0.238002,-0.485017
-0.417763,22.913169,-0.543159,-21.495771,-0.240173,-0.439251
-0.431323,22.634408,0.512288,-22.268081,-0.252404,-0.400519
-0.433356,22.270947,1.571306,-22.946050,-0.257086,-0.376721
-0.410439,21.818663,2.603015,-23.502788,-0.245998,-0.362786
-0.266418,21.133155,3.719267,-23.908466,-0.161215,-0.371616
0.142359,20.228176,5.583969,-24.839816,0.078500,-0.394786
0.315417,19.160229,8.182156,-26.409629,0.177117,-0.347587
0.312396,18.773466,9.560443,-27.459103,0.172223,-0.302741
0.333075,18.584120,10.684321,-28.435770,0.183310,-0.270355
0.354081,18.363414,11.734144,-29.292350,0.195066,-0.252385
0.358792,18.148859,12.860967,-30.224602,0.195593,-0.244034
0.366169,18.210158,13.666960,-31.117511,0.198148,-0.229811
0.381407,18.708198,13.910004,-31.895598,0.206644,-0.203405
0.321321,19.640732,13.107418,-32.069165,0.157053,-0.179500
-0.281310,20.946494,11.329779,-31.669435,-0.331317,-0.099735
-0.506374,21.797613,11.260926,-32.536535,-0.519710,-0.004339
-0.528484,21.867212,12.656059,-34.087256,-0.539072,0.043922
-0.500973,21.748525,14.216195,-35.566751,-0.513850,0.040140
-0.450446,22.040545,15.296391,-36.959393,-0.467030,0.018108
-0.445543,22.422333,16.473889,-38.579081,-0.462540,0.040333
-0.494126,22.075619,18.051220,-39.901722,-0.509383,0.096788
-0.445711,21.150119,20.406238,-41.381887,-0.462049,0.106183
0.012610,20.285361,21.758144,-41.891536,-0.010052,0.079290
0.472014,19.324256,22.700911,-41.906055,0.444450,0.093690
0.522453,18.724738,23.812417,-42.453293,0.494692,0.097567
0.515066,18.181737,25.227173,-43.362518,0.487454,0.100534
0.481277,17.844406,26.467495,-44.322043,0.453907,0.120828
0.477494,17.952148,27.354751,-45.387339,0.450483,0.154421
0.531478,18.667362,27.916270,-46.735906,0.504706,0.185791
0.382882,19.797718,27.915147,-47.925498,0.359226,0.222358
-0.170039,20.897514,27.010024,-48.195685,-0.179502,0.280040
-0.262555,21.859165,24.952295,-47.173574,-0.268744,0.320527
-0.213626,22.521323,23.130287,-46.031872,-0.223456,0.317635
-0.147885,22.529919,21.908252,-44.826936,-0.162538,0.306069
-0.173031,22.352856,20.883185,-43.660386,-0.186426,0.314824
-0.207287,22.336712,19.961397,-42.780425,-0.218346,0.344177
-0.222484,22.389863,18.921476,-41.857173,-0.232714,0.380168
-0.224027,22.246219,18.080975,-40.923208,-0.234970,0.404627
-0.202790,21.606751,18.094784,-40.330250,-0.218250,0.415100
0.111697,20.455625,19.384354,-40.483556,0.037733,0.426193
0.690456,19.457850,19.882590,-39.976234,0.507566,0.356113
0.748233,19.241172,18.636886,-38.502892,0.552041,0.370656
0.739835,19.120283,17.376304,-37.146135,0.542872,0.435648
0.705892,18.693102,16.709504,-36.100886,0.514022,0.529741
0.609947,18.124817,16.179996,-35.052755,0.438616,0.644425
0.354663,17.444189,15.623098,-33.844904,0.246011,0.777388
0.078320,16.884525,15.018024,-32.689472,0.037548,0.881600
-0.040557,16.588042,14.467417,-31.857001,-0.055617,0.971696
-0.134361,16.358139,14.064239,-31.249225,-0.129774,1.069625
-0.198385,16.065512,13.802342,-30.727389,-0.181964,1.175460
-0.226013,15.681845,13.546645,-30.127025,-0.208808,1.291386
-0.225045,15.309415,12.973359,-29.223582,-0.217144,1.414887
-0.171025,14.935525,12.132413,-28.026347,-0.194436,1.523131
0.442332,13.995226,12.511552,-27.453548,0.153749,1.602914
0.750193,13.106992,12.879025,-26.915401,0.325809,1.593316
0.774086,12.669937,12.348996,-25.932307,0.331043,1.637181
0.762390,12.379878,11.765250,-25.061790,0.314816,1.708423
0.724759,12.124647,11.319940,-24.379999,0.283269,1.800469
0.654728,11.916418,10.834016,-23.712529,0.233845,1.906044
0.559054,11.674709,10.227149,-22.892992,0.171951,2.014938
0.396526,11.237254,9.493383,-21.735498,0.077259,2.106690
0.221447,10.815273,8.709602,-20.506940,-0.024828,2.137513
0.190750,10.721182,8.010919,-19.685479,-0.053164,2.153875
0.179846,10.740759,7.493863,-19.164553,-0.071121,2.175900
0.138746,10.717643,7.255950,-18.881512,-0.106873,2.196973
0.037039,10.572682,7.374195,-18.831185,-0.179702,2.206958
-0.091221,10.288676,7.814324,-18.963446,-0.270730,2.203234
-0.187799,9.854765,8.456082,-19.150195,-0.343708,2.199922
-0.207476,9.156701,9.145623,-19.120720,-0.367897,2.213192
0.136978,8.105963,9.896069,-18.786702,-0.146304,2.273226
0.521630,7.187808,11.389330,-19.308101,0.111410,2.187803
0.554371,6.187150,13.900741,-20.793095,0.123843,2.111095
0.489814,5.907660,15.371764,-21.959588,0.064133,2.041183
0.497363,6.091558,16.565483,-23.269128,0.059205,1.923855
0.535009,6.086246,17.656520,-24.270818,0.079052,1.789325
0.547037,5.907980,19.024390,-25.393431,0.077912,1.672716
0.541316,6.035034,20.020338,-26.483610,0.061140,1.590831
0.500519,6.757107,20.000613,-27.159307,0.012116,1.515551
-0.098548,8.051111,18.279221,-26.693753,-0.556958,1.374527
-0.518862,9.138736,17.348951,-26.836562,-0.957342,1.228858
-0.554057,9.652059,17.915704,-27.911714,-0.994771,1.181273
-0.556438,9.467903,19.542518,-29.319382,-1.000563,1.126810
-0.519988,9.398774,20.848536,-30.496925,-0.968514,1.068276
-0.483500,9.648177,22.035660,-31.894429,-0.936716,1.019291
-0.533167,9.610115,23.444721,-33.268559,-0.990411,0.979537
-0.532402,8.722025,25.874026,-34.797683,-0.994128,0.940230
-0.267850,7.863914,27.656140,-35.655269,-0.735310,0.899887
0.267456,6.882200,28.709183,-35.667907,-0.206115,0.847612
0.332646,6.232356,29.790544,-36.044431,-0.146012,0.767636
0.327112,5.696793,31.120265,-36.783903,-0.156719,0.687189
0.285519,5.263276,32.491986,-37.683158,-0.203439,0.622910
0.258828,5.231853,33.465046,-38.602017,-0.235333,0.574837
0.309715,5.787466,34.186296,-39.867640,-0.190301,0.536452
0.280952,6.849374,34.504371,-41.222664,-0.224071,0.486421
-0.466943,8.235869,34.487544,-42.559535,-0.966043,0.496462
-0.709982,9.424235,34.394202,-43.615441,-1.209046,0.497476
-0.577306,10.332725,34.330415,-44.415955,-1.084403,0.433196
-0.079034,11.150549,34.221694,-45.078042,-0.610730,0.285144
0.223338,11.938209,33.868655,-45.462654,-0.328334,0.180641
0.270329,12.779555,32.971630,-45.356069,-0.288433,0.109626
0.053649,14.029154,30.629444,-44.226633,-0.489418,0.091567
-0.429291,15.166684,29.237198,-43.981563,-0.930880,0.213712
-0.489475,16.124493,29.213769,-44.916260,-0.988368,0.221416
-0.481063,16.520268,29.972249,-46.077370,-0.983571,0.209719
-0.504041,16.290362,31.320263,-47.192693,-1.007276,0.203378
-0.500754,15.823485,32.887728,-48.257543,-1.006795,0.170610
-0.458092,15.453105,34.162100,-49.115398,-0.971573,0.116638
-0.362131,14.955127,35.582927,-49.997003,-0.891447,0.041597
0.247046,13.816133,38.285281,-51.532974,-0.376244,-0.182487
0.492315,12.971789,40.273929,-52.684074,-0.165261,-0.237017
0.528039,12.535828,41.551771,-53.524810,-0.132274,-0.267482
0.543830,12.187216,42.719338,-54.329411,-0.116365,-0.309298
0.534878,11.799604,44.053934,-55.253932,-0.121462,-0.357538
0.516027,11.603886,45.210635,-56.198275,-0.134789,-0.399260
0.531519,11.875569,45.937312,-57.194525,-0.119527,-0.429118
0.544872,12.675185,46.047612,-58.115154,-0.105973,-0.446058
0.268299,13.748858,44.952745,-58.105607,-0.335641,-0.430035
-0.423362,15.141645,42.601111,-57.161576,-0.909980,-0.267335
-0.461448,16.081389,41.994876,-57.508388,-0.933716,-0.322454
-0.410343,16.683556,42.276178,-58.405636,-0.881549,-0.415100
-0.386517,16.849685,42.946062,-59.252426,-0.852345,-0.497348
-0.395706,16.716931,43.831737,-60.008383,-0.851709,-0.571496
-0.417133,16.419872,44.881237,-60.753574,-0.861912,-0.647599
-0.427834,16.093204,45.910603,-61.443505,-0.862950,-0.731448
-0.427666,15.712209,47.017733,-62.158446,-0.854608,-0.818685
-0.381523,15.116086,48.391317,-62.929340,-0.806967,-0.921477
0.145161,13.903857,51.185791,-64.508224,-0.349030,-1.169477
0.448448,13.111091,53.037231,-65.565758,-0.073727,-1.330810
0.522213,12.644169,54.332853,-66.383918,0.007612,-1.471369
0.548626,12.227378,55.643908,-67.255542,0.049159,-1.622773
0.532143,11.752539,57.257498,-68.368349,0.055727,-1.778490
0.515934,11.706219,58.362129,-69.418085,0.062457,-1.916675
0.544707,12.303910,58.982733,-70.648053,0.104460,-2.032780
0.426890,13.366976,58.774294,-71.518704,0.030418,-2.150433
-0.024780,14.508703,57.164197,-71.069149,-0.312478,-2.203769
-0.121343,15.674510,54.800199,-69.876191,-0.372217,-2.270839
-0.033593,16.395040,53.723809,-69.526787,-0.282990,-2.370390
0.268073,16.988319,52.947783,-69.341834,-0.019401,-2.481703
0.569656,17.490935,52.190410,-69.080240,0.244548,-2.535634
0.691908,18.043909,51.318320,-68.751828,0.363186,-2.582348
0.730977,18.872771,49.879854,-68.139427,0.414800,-2.633816
0.668420,19.817540,48.768806,-67.984288,0.384590,-2.694893
0.379465,20.687043,48.928694,-69.028105,0.168686,-2.780655
0.196792,20.661347,50.974279,-71.108406,0.036673,-2.777768
0.118088,21.079634,52.165984,-72.772150,-0.012950,-2.771423
0.072409,21.905417,52.256988,-73.719546,-0.034545,-2.787316
